"title","date_posted","position","location","url","District","posting_id","Archive_Date"
"WHS SPED Para",NA,NA,NA,"https://www.platte1.org/89574_1","Platte County School District 1","fallback
platte county school district 1
https://www.platte1.org/89574_1
whs sped para
<missing>
<missing>","2026-08-21"
"Substitute Certified Teachers",NA,NA,NA,"https://www.guernseysunrise.org/page/employment","Platte County School District 2","fallback
platte county school district 2
https://www.guernseysunrise.org/page/employment
substitute certified teachers
<missing>
<missing>","2026-08-21"
"Substitute Paraeducator",NA,NA,NA,"https://www.guernseysunrise.org/page/employment","Platte County School District 2","fallback
platte county school district 2
https://www.guernseysunrise.org/page/employment
substitute paraeducator
<missing>
<missing>","2026-08-21"
"Elementary Special Education Paraprofessional 7/14/2026","2026-07-14",NA,NA,"https://www.sub1.org/en-US/employment-and-human-resources-f26202d3","Sublette County School District 1","fallback
sublette county school district 1
https://www.sub1.org/en-us/employment-and-human-resources-f26202d3
elementary special education paraprofessional 7/14/2026
<missing>
2026-07-14","2026-08-21"
"HS Girls Assistant Wrestling Coach - 26-27","2026-04-27",NA,NA,"https://www.sub1.org/en-US/employment-and-human-resources-f26202d3","Sublette County School District 1","fallback
sublette county school district 1
https://www.sub1.org/en-us/employment-and-human-resources-f26202d3
hs girls assistant wrestling coach - 26-27
<missing>
2026-04-27","2026-08-21"
"High School Girls Assistant Basketball Coach 8/7/2026.docx","2026-08-07",NA,NA,"https://www.sub1.org/en-US/employment-and-human-resources-f26202d3","Sublette County School District 1","fallback
sublette county school district 1
https://www.sub1.org/en-us/employment-and-human-resources-f26202d3
high school girls assistant basketball coach 8/7/2026.docx
<missing>
2026-08-07","2026-08-21"
"Route Bus Drivers (2) 7-22-2026.docx","2026-07-22",NA,NA,"https://www.sub1.org/en-US/employment-and-human-resources-f26202d3","Sublette County School District 1","fallback
sublette county school district 1
https://www.sub1.org/en-us/employment-and-human-resources-f26202d3
route bus drivers (2) 7-22-2026.docx
<missing>
2026-07-22","2026-08-21"
"Speech Language Pathologist Assistant (SLPA) 26-27.docx","2026-04-13",NA,NA,"https://www.sub1.org/en-US/employment-and-human-resources-f26202d3","Sublette County School District 1","fallback
sublette county school district 1
https://www.sub1.org/en-us/employment-and-human-resources-f26202d3
speech language pathologist assistant (slpa) 26-27.docx
<missing>
2026-04-13","2026-08-21"
"Substitute Bus Driver","2024-10-22",NA,NA,"https://www.sub1.org/en-US/employment-and-human-resources-f26202d3","Sublette County School District 1","fallback
sublette county school district 1
https://www.sub1.org/en-us/employment-and-human-resources-f26202d3
substitute bus driver
<missing>
2024-10-22","2026-08-21"
"Substitute School Nurse","2024-10-22",NA,NA,"https://www.sub1.org/en-US/employment-and-human-resources-f26202d3","Sublette County School District 1","fallback
sublette county school district 1
https://www.sub1.org/en-us/employment-and-human-resources-f26202d3
substitute school nurse
<missing>
2024-10-22","2026-08-21"
"Substitutes","2024-10-22",NA,NA,"https://www.sub1.org/en-US/employment-and-human-resources-f26202d3","Sublette County School District 1","fallback
sublette county school district 1
https://www.sub1.org/en-us/employment-and-human-resources-f26202d3
substitutes
<missing>
2024-10-22","2026-08-21"
"School Bus Route Driver",NA,NA,NA,"https://www.uinta4.com/departments/business_office/job_opportunities/current_openings","Uinta County School District 4","fallback
uinta county school district 4
https://www.uinta4.com/departments/business_office/job_opportunities/current_openings
school bus route driver
<missing>
<missing>","2026-08-21"
"SpEd Paraeducator  K-8 position",NA,NA,NA,"https://www.uinta4.com/departments/business_office/job_opportunities/current_openings","Uinta County School District 4","fallback
uinta county school district 4
https://www.uinta4.com/departments/business_office/job_opportunities/current_openings
sped paraeducator  k-8 position
<missing>
<missing>","2026-08-21"
"Bus Assistant",NA,NA,NA,"https://www.uinta4.com/departments/business_office/job_opportunities/current_openings","Uinta County School District 4","fallback
uinta county school district 4
https://www.uinta4.com/departments/business_office/job_opportunities/current_openings
bus assistant
<missing>
<missing>","2026-08-21"
"Musical Director",NA,NA,NA,"https://sites.google.com/lymanschools.org/ucsd6/home/job-openings","Uinta County School District 6","fallback
uinta county school district 6
https://sites.google.com/lymanschools.org/ucsd6/home/job-openings
musical director
<missing>
<missing>","2026-08-21"
"K-12 Music Teacher 2026-27 School Year",NA,NA,NA,"https://www.wsh2.k12.wy.us/apps/pages/index.jsp?uREC_ID=440610&type=d&pREC_ID=1008214","Washakie County School District 2","fallback
washakie county school district 2
https://www.wsh2.k12.wy.us/apps/pages/index.jsp?urec_id=440610&type=d&prec_id=1008214
k-12 music teacher 2026-27 school year
<missing>
<missing>","2026-08-21"
"High School Girls Basketball Coach",NA,NA,NA,"https://www.wsh2.k12.wy.us/apps/pages/index.jsp?uREC_ID=440610&type=d&pREC_ID=1008214","Washakie County School District 2","fallback
washakie county school district 2
https://www.wsh2.k12.wy.us/apps/pages/index.jsp?urec_id=440610&type=d&prec_id=1008214
high school girls basketball coach
<missing>
<missing>","2026-08-21"
"Middle School Assistant Football Coach",NA,NA,NA,"https://www.wsh2.k12.wy.us/apps/pages/index.jsp?uREC_ID=440610&type=d&pREC_ID=1008214","Washakie County School District 2","fallback
washakie county school district 2
https://www.wsh2.k12.wy.us/apps/pages/index.jsp?urec_id=440610&type=d&prec_id=1008214
middle school assistant football coach
<missing>
<missing>","2026-08-21"
"Speech Language Pathologist Job Description",NA,NA,NA,"https://www.wcsd1.org/apps/pages/Career_Opportunities","Weston County School District 1","fallback
weston county school district 1
https://www.wcsd1.org/apps/pages/career_opportunities
speech language pathologist job description
<missing>
<missing>","2026-08-21"
"Job Description - Music Teacher K12",NA,NA,NA,"https://www.wcsd1.org/apps/pages/Career_Opportunities","Weston County School District 1","fallback
weston county school district 1
https://www.wcsd1.org/apps/pages/career_opportunities
job description - music teacher k12
<missing>
<missing>","2026-08-21"
"Industrial Arts/Woodworking Teacher (9-12) Description",NA,NA,NA,"https://www.wcsd1.org/apps/pages/Career_Opportunities","Weston County School District 1","fallback
weston county school district 1
https://www.wcsd1.org/apps/pages/career_opportunities
industrial arts/woodworking teacher (9-12) description
<missing>
<missing>","2026-08-21"
"Special Education Case Manager Job Description",NA,NA,NA,"https://www.wcsd1.org/apps/pages/Career_Opportunities","Weston County School District 1","fallback
weston county school district 1
https://www.wcsd1.org/apps/pages/career_opportunities
special education case manager job description
<missing>
<missing>","2026-08-21"
"Special Education Paraprofessional Positions",NA,NA,NA,"https://www.wcsd1.org/apps/pages/Career_Opportunities","Weston County School District 1","fallback
weston county school district 1
https://www.wcsd1.org/apps/pages/career_opportunities
special education paraprofessional positions
<missing>
<missing>","2026-08-21"
"Head Boys Swimming Coach",NA,NA,NA,"https://www.wcsd1.org/apps/pages/Career_Opportunities","Weston County School District 1","fallback
weston county school district 1
https://www.wcsd1.org/apps/pages/career_opportunities
head boys swimming coach
<missing>
<missing>","2026-08-21"
"MS HEAD BOYS SOCCER COACH",NA,NA,NA,"https://www.wcsd1.org/apps/pages/Career_Opportunities","Weston County School District 1","fallback
weston county school district 1
https://www.wcsd1.org/apps/pages/career_opportunities
ms head boys soccer coach
<missing>
<missing>","2026-08-21"
"MS Head Girls Soccer Coach",NA,NA,NA,"https://www.wcsd1.org/apps/pages/Career_Opportunities","Weston County School District 1","fallback
weston county school district 1
https://www.wcsd1.org/apps/pages/career_opportunities
ms head girls soccer coach
<missing>
<missing>","2026-08-21"
"HS Assistant Cross Country Coach",NA,NA,NA,"https://www.wcsd1.org/apps/pages/Career_Opportunities","Weston County School District 1","fallback
weston county school district 1
https://www.wcsd1.org/apps/pages/career_opportunities
hs assistant cross country coach
<missing>
<missing>","2026-08-21"
"AssistantBoysSoccerCoach",NA,NA,NA,"https://www.wcsd1.org/apps/pages/Career_Opportunities","Weston County School District 1","fallback
weston county school district 1
https://www.wcsd1.org/apps/pages/career_opportunities
assistantboyssoccercoach
<missing>
<missing>","2026-08-21"
"Route Bus Drivers",NA,NA,NA,"https://www.wcsd1.org/apps/pages/Career_Opportunities","Weston County School District 1","fallback
weston county school district 1
https://www.wcsd1.org/apps/pages/career_opportunities
route bus drivers
<missing>
<missing>","2026-08-21"
"Substitutes",NA,NA,NA,"https://www.wcsd1.org/apps/pages/Career_Opportunities","Weston County School District 1","fallback
weston county school district 1
https://www.wcsd1.org/apps/pages/career_opportunities
substitutes
<missing>
<missing>","2026-08-21"
"Custodial-Kitchensubs",NA,NA,NA,"https://www.wcsd1.org/apps/pages/Career_Opportunities","Weston County School District 1","fallback
weston county school district 1
https://www.wcsd1.org/apps/pages/career_opportunities
custodial-kitchensubs
<missing>
<missing>","2026-08-21"
"Sub Bus Drivers",NA,NA,NA,"https://www.wcsd1.org/apps/pages/Career_Opportunities","Weston County School District 1","fallback
weston county school district 1
https://www.wcsd1.org/apps/pages/career_opportunities
sub bus drivers
<missing>
<missing>","2026-08-21"
"Paraeducator",NA,NA,NA,"https://www.cheyenneclassical.org/employment","Cheyenne Classical Academy","fallback
cheyenne classical academy
https://www.cheyenneclassical.org/employment
paraeducator
<missing>
<missing>","2026-08-21"
"Substitute Teacher Positions",NA,NA,NA,"https://www.cheyenneclassical.org/employment","Cheyenne Classical Academy","fallback
cheyenne classical academy
https://www.cheyenneclassical.org/employment
substitute teacher positions
<missing>
<missing>","2026-08-21"
"Grades K-2 Classroom Teacher",NA,NA,NA,"https://www.wyoclassical.org/employment","Wyoming Classical Academy","fallback
wyoming classical academy
https://www.wyoclassical.org/employment
grades k-2 classroom teacher
<missing>
<missing>","2026-08-21"
"Grades 3-6 Classroom Teacher",NA,NA,NA,"https://www.wyoclassical.org/employment","Wyoming Classical Academy","fallback
wyoming classical academy
https://www.wyoclassical.org/employment
grades 3-6 classroom teacher
<missing>
<missing>","2026-08-21"
"Grades 7-9 Reading and Writing Teacher",NA,NA,NA,"https://www.wyoclassical.org/employment","Wyoming Classical Academy","fallback
wyoming classical academy
https://www.wyoclassical.org/employment
grades 7-9 reading and writing teacher
<missing>
<missing>","2026-08-21"
"Grades 7-9 Math and Science Teacher",NA,NA,NA,"https://www.wyoclassical.org/employment","Wyoming Classical Academy","fallback
wyoming classical academy
https://www.wyoclassical.org/employment
grades 7-9 math and science teacher
<missing>
<missing>","2026-08-21"
"Grades 7-9 Latin and History Teacher",NA,NA,NA,"https://www.wyoclassical.org/employment","Wyoming Classical Academy","fallback
wyoming classical academy
https://www.wyoclassical.org/employment
grades 7-9 latin and history teacher
<missing>
<missing>","2026-08-21"
"Health/PE Teacher",NA,NA,NA,"https://www.wyoclassical.org/employment","Wyoming Classical Academy","fallback
wyoming classical academy
https://www.wyoclassical.org/employment
health/pe teacher
<missing>
<missing>","2026-08-21"
"Art Teacher",NA,NA,NA,"https://www.wyoclassical.org/employment","Wyoming Classical Academy","fallback
wyoming classical academy
https://www.wyoclassical.org/employment
art teacher
<missing>
<missing>","2026-08-21"
"Music Teacher",NA,NA,NA,"https://www.wyoclassical.org/employment","Wyoming Classical Academy","fallback
wyoming classical academy
https://www.wyoclassical.org/employment
music teacher
<missing>
<missing>","2026-08-21"
"Special Education Teacher (SPED)",NA,NA,NA,"https://www.wyoclassical.org/employment","Wyoming Classical Academy","fallback
wyoming classical academy
https://www.wyoclassical.org/employment
special education teacher (sped)
<missing>
<missing>","2026-08-21"
"Dean of Students",NA,NA,NA,"https://www.wyoclassical.org/employment","Wyoming Classical Academy","fallback
wyoming classical academy
https://www.wyoclassical.org/employment
dean of students
<missing>
<missing>","2026-08-21"
"Office Manager",NA,NA,NA,"https://www.wyoclassical.org/employment","Wyoming Classical Academy","fallback
wyoming classical academy
https://www.wyoclassical.org/employment
office manager
<missing>
<missing>","2026-08-21"
"Teacher’s Aide",NA,NA,NA,"https://www.wyoclassical.org/employment","Wyoming Classical Academy","fallback
wyoming classical academy
https://www.wyoclassical.org/employment
teacher’s aide
<missing>
<missing>","2026-08-21"
"Athletics & Activities Director",NA,NA,NA,"https://www.wyoclassical.org/employment","Wyoming Classical Academy","fallback
wyoming classical academy
https://www.wyoclassical.org/employment
athletics & activities director
<missing>
<missing>","2026-08-21"
"Substitute Teacher",NA,NA,NA,"https://www.wyoclassical.org/employment","Wyoming Classical Academy","fallback
wyoming classical academy
https://www.wyoclassical.org/employment
substitute teacher
<missing>
<missing>","2026-08-21"
"Substitute on Daily Assignment (SODA)",NA,NA,NA,"https://www.wyoclassical.org/employment","Wyoming Classical Academy","fallback
wyoming classical academy
https://www.wyoclassical.org/employment
substitute on daily assignment (soda)
<missing>
<missing>","2026-08-21"
"Substitute Aide",NA,NA,NA,"https://www.wyoclassical.org/employment","Wyoming Classical Academy","fallback
wyoming classical academy
https://www.wyoclassical.org/employment
substitute aide
<missing>
<missing>","2026-08-21"
"First Aid Safety Assistant (FASA)",NA,NA,NA,"https://www.wyoclassical.org/employment","Wyoming Classical Academy","fallback
wyoming classical academy
https://www.wyoclassical.org/employment
first aid safety assistant (fasa)
<missing>
<missing>","2026-08-21"
"Receptionist",NA,NA,NA,"https://www.wyoclassical.org/employment","Wyoming Classical Academy","fallback
wyoming classical academy
https://www.wyoclassical.org/employment
receptionist
<missing>
<missing>","2026-08-21"
"Custodian",NA,NA,NA,"https://www.wyoclassical.org/employment","Wyoming Classical Academy","fallback
wyoming classical academy
https://www.wyoclassical.org/employment
custodian
<missing>
<missing>","2026-08-21"
"Custodian / Maintenance",NA,NA,NA,"https://prairieviewschool.org/employment","Prairie View Community School","fallback
prairie view community school
https://prairieviewschool.org/employment
custodian / maintenance
<missing>
<missing>","2026-08-21"
"Paraprofessional",NA,NA,NA,"https://prairieviewschool.org/employment","Prairie View Community School","fallback
prairie view community school
https://prairieviewschool.org/employment
paraprofessional
<missing>
<missing>","2026-08-21"
"Substitute Teacher",NA,NA,NA,"https://prairieviewschool.org/employment","Prairie View Community School","fallback
prairie view community school
https://prairieviewschool.org/employment
substitute teacher
<missing>
<missing>","2026-08-21"
"Bus Driver",NA,NA,NA,"https://prairieviewschool.org/employment","Prairie View Community School","fallback
prairie view community school
https://prairieviewschool.org/employment
bus driver
<missing>
<missing>","2026-08-21"
"Montessori School Substitute Teacher","2026-08-17",NA,"Laramie Montessori Charter School","https://recruiting.paylocity.com/recruiting/jobs/Details/4425938","Laramie Montessori Charter School","fallback
laramie montessori charter school
https://recruiting.paylocity.com/recruiting/jobs/details/4425938
montessori school substitute teacher
laramie montessori charter school
2026-08-17","2026-08-21"
"K-6 Elementary Teacher","2026-05-18",NA,NA,"https://www.wsba-wy.org/vacancies","Niobrara County School District 1","fallback
niobrara county school district 1
https://www.wsba-wy.org/vacancies
k-6 elementary teacher
<missing>
2026-05-18","2026-08-21"
"K-12 Band Teacher","2026-05-11",NA,NA,"https://www.wsba-wy.org/vacancies","Niobrara County School District 1","fallback
niobrara county school district 1
https://www.wsba-wy.org/vacancies
k-12 band teacher
<missing>
2026-05-11","2026-08-21"
"K-12 School Guidance Counselor","2026-05-07",NA,NA,"https://www.wsba-wy.org/vacancies","Park County School District 16","fallback
park county school district 16
https://www.wsba-wy.org/vacancies
k-12 school guidance counselor
<missing>
2026-05-07","2026-08-21"
"Head Middle School Track Coach","2026-04-28",NA,NA,"https://www.wsba-wy.org/vacancies","Park County School District 16","fallback
park county school district 16
https://www.wsba-wy.org/vacancies
head middle school track coach
<missing>
2026-04-28","2026-08-21"
"Media Specialist Closes 8/24","2026-08-18",NA,NA,"https://www.wsba-wy.org/vacancies","Platte County School District 1","fallback
platte county school district 1
https://www.wsba-wy.org/vacancies
media specialist closes 8/24
<missing>
2026-08-18","2026-08-21"
"Food Service Substitutes Closes 8/26","2026-08-12",NA,NA,"https://www.wsba-wy.org/vacancies","Platte County School District 1","fallback
platte county school district 1
https://www.wsba-wy.org/vacancies
food service substitutes closes 8/26
<missing>
2026-08-12","2026-08-21"
"Substitute Teachers (All Positions)","2026-06-17",NA,NA,"https://www.wsba-wy.org/vacancies","Platte County School District 1","fallback
platte county school district 1
https://www.wsba-wy.org/vacancies
substitute teachers (all positions)
<missing>
2026-06-17","2026-08-21"
"Substitute Teachers (All Positions)","2026-06-17",NA,NA,"https://www.wsba-wy.org/vacancies","Platte County School District 1","fallback
platte county school district 1
https://www.wsba-wy.org/vacancies
substitute teachers (all positions)
<missing>
2026-06-17","2026-08-21"
"Substitute Custodians","2026-04-21",NA,NA,"https://www.wsba-wy.org/vacancies","Platte County School District 1","fallback
platte county school district 1
https://www.wsba-wy.org/vacancies
substitute custodians
<missing>
2026-04-21","2026-08-21"
"Substitute Custodians","2026-04-21",NA,NA,"https://www.wsba-wy.org/vacancies","Platte County School District 1","fallback
platte county school district 1
https://www.wsba-wy.org/vacancies
substitute custodians
<missing>
2026-04-21","2026-08-21"
"High School Special Education Paraprofessional Closes 8/10/27","2026-07-27",NA,NA,"https://www.wsba-wy.org/vacancies","Platte County School District 1","fallback
platte county school district 1
https://www.wsba-wy.org/vacancies
high school special education paraprofessional closes 8/10/27
<missing>
2026-07-27","2026-08-21"
"Speech & Language Aide Closes 8/26","2026-08-18",NA,NA,"https://www.wsba-wy.org/vacancies","Platte County School District 1","fallback
platte county school district 1
https://www.wsba-wy.org/vacancies
speech & language aide closes 8/26
<missing>
2026-08-18","2026-08-21"
"High School Volleyball Aide","2026-06-11",NA,NA,"https://www.wsba-wy.org/vacancies","Platte County School District 1","fallback
platte county school district 1
https://www.wsba-wy.org/vacancies
high school volleyball aide
<missing>
2026-06-11","2026-08-21"
"Elementary Special Education Paraprofessional","2026-08-17",NA,NA,"https://www.wsba-wy.org/vacancies","Sublette County School District 1","fallback
sublette county school district 1
https://www.wsba-wy.org/vacancies
elementary special education paraprofessional
<missing>
2026-08-17","2026-08-21"
"Speech-Language Pathologist Assistant","2026-04-13",NA,NA,"https://www.wsba-wy.org/vacancies","Sublette County School District 1","fallback
sublette county school district 1
https://www.wsba-wy.org/vacancies
speech-language pathologist assistant
<missing>
2026-04-13","2026-08-21"
"High School Girls Assistant Basketball Coach","2026-08-07",NA,NA,"https://www.wsba-wy.org/vacancies","Sublette County School District 1","fallback
sublette county school district 1
https://www.wsba-wy.org/vacancies
high school girls assistant basketball coach
<missing>
2026-08-07","2026-08-21"
"Assistant High School Girls Wrestling Coach","2026-04-27",NA,NA,"https://www.wsba-wy.org/vacancies","Sublette County School District 1","fallback
sublette county school district 1
https://www.wsba-wy.org/vacancies
assistant high school girls wrestling coach
<missing>
2026-04-27","2026-08-21"
"Secondary Math Teacher","2026-04-23",NA,NA,"https://www.wsba-wy.org/vacancies","Uinta County School District 4","fallback
uinta county school district 4
https://www.wsba-wy.org/vacancies
secondary math teacher
<missing>
2026-04-23","2026-08-21"
"Secondary Science Teacher","2026-06-18",NA,NA,"https://www.wsba-wy.org/vacancies","Uinta County School District 4","fallback
uinta county school district 4
https://www.wsba-wy.org/vacancies
secondary science teacher
<missing>
2026-06-18","2026-08-21"
"SPED Consultant Case Manager (Part-time)","2026-06-24",NA,NA,"https://www.wsba-wy.org/vacancies","Uinta County School District 4","fallback
uinta county school district 4
https://www.wsba-wy.org/vacancies
sped consultant case manager (part-time)
<missing>
2026-06-24","2026-08-21"
"K-12 Special Education Teacher","2026-04-23",NA,NA,"https://www.wsba-wy.org/vacancies","Uinta County School District 4","fallback
uinta county school district 4
https://www.wsba-wy.org/vacancies
k-12 special education teacher
<missing>
2026-04-23","2026-08-21"
"K-12 Music Teacher","2026-03-25",NA,NA,"https://www.wsba-wy.org/vacancies","Washakie County School District 2","fallback
washakie county school district 2
https://www.wsba-wy.org/vacancies
k-12 music teacher
<missing>
2026-03-25","2026-08-21"
"Special Education District Case Manager/Secretary","2026-06-01",NA,NA,"https://www.wsba-wy.org/vacancies","Weston County School District 1","fallback
weston county school district 1
https://www.wsba-wy.org/vacancies
special education district case manager/secretary
<missing>
2026-06-01","2026-08-21"
"9-12 Woodworking Teacher","2026-04-21",NA,NA,"https://www.wsba-wy.org/vacancies","Weston County School District 1","fallback
weston county school district 1
https://www.wsba-wy.org/vacancies
9-12 woodworking teacher
<missing>
2026-04-21","2026-08-21"
"Speech-Language Pathologist","2026-05-05",NA,NA,"https://www.wsba-wy.org/vacancies","Weston County School District 1","fallback
weston county school district 1
https://www.wsba-wy.org/vacancies
speech-language pathologist
<missing>
2026-05-05","2026-08-21"
"Head Boys and Girls Swimming Coach","2026-03-26",NA,NA,"https://www.wsba-wy.org/vacancies","Weston County School District 1","fallback
weston county school district 1
https://www.wsba-wy.org/vacancies
head boys and girls swimming coach
<missing>
2026-03-26","2026-08-21"
"Head Middle School Girls Soccer Coach","2026-03-26",NA,NA,"https://www.wsba-wy.org/vacancies","Weston County School District 1","fallback
weston county school district 1
https://www.wsba-wy.org/vacancies
head middle school girls soccer coach
<missing>
2026-03-26","2026-08-21"
"Golf Coach","2026-04-21",NA,NA,"https://www.wsba-wy.org/vacancies","Weston County School District 7","fallback
weston county school district 7
https://www.wsba-wy.org/vacancies
golf coach
<missing>
2026-04-21","2026-08-21"
"Special Education Director","2026-06-03",NA,"Ft. Washakie","https://www.wsba-wy.org/vacancies","Fremont County School District 21","fallback
fremont county school district 21
https://www.wsba-wy.org/vacancies
special education director
ft. washakie
2026-06-03","2026-08-21"
"High School Principal","2026-05-26",NA,"Ft. Washakie","https://www.wsba-wy.org/vacancies","Fremont County School District 21","fallback
fremont county school district 21
https://www.wsba-wy.org/vacancies
high school principal
ft. washakie
2026-05-26","2026-08-21"
"Technology Support Specialist","2026-06-17",NA,"Arapahoe","https://www.wsba-wy.org/vacancies","Fremont County School District 38","fallback
fremont county school district 38
https://www.wsba-wy.org/vacancies
technology support specialist
arapahoe
2026-06-17","2026-08-21"
"Assistant Superintendent of Education","2026-07-23",NA,"Jackson","https://www.wsba-wy.org/vacancies","Teton County School District 1","fallback
teton county school district 1
https://www.wsba-wy.org/vacancies
assistant superintendent of education
jackson
2026-07-23","2026-08-21"
"Bus Route Driver","2026-08-06",NA,"Lander","https://www.wsba-wy.org/vacancies","Fremont County School District 1","fallback
fremont county school district 1
https://www.wsba-wy.org/vacancies
bus route driver
lander
2026-08-06","2026-08-21"
"Bus Monitor","2026-08-06",NA,"Lander","https://www.wsba-wy.org/vacancies","Fremont County School District 1","fallback
fremont county school district 1
https://www.wsba-wy.org/vacancies
bus monitor
lander
2026-08-06","2026-08-21"
"Classroom Substitute Teachers","2026-08-06",NA,"Lander","https://www.wsba-wy.org/vacancies","Fremont County School District 1","fallback
fremont county school district 1
https://www.wsba-wy.org/vacancies
classroom substitute teachers
lander
2026-08-06","2026-08-21"
"Custodial Substitutes","2026-08-06",NA,"Lander","https://www.wsba-wy.org/vacancies","Fremont County School District 1","fallback
fremont county school district 1
https://www.wsba-wy.org/vacancies
custodial substitutes
lander
2026-08-06","2026-08-21"
"Substitute Bus/Activity Driver","2026-05-22",NA,"Lander","https://www.wsba-wy.org/vacancies","Fremont County School District 1","fallback
fremont county school district 1
https://www.wsba-wy.org/vacancies
substitute bus/activity driver
lander
2026-05-22","2026-08-21"
"Assistant Cook","2026-07-16",NA,"Dubois","https://www.wsba-wy.org/vacancies","Fremont County School District 2","fallback
fremont county school district 2
https://www.wsba-wy.org/vacancies
assistant cook
dubois
2026-07-16","2026-08-21"
"Route/Activities Bus Driver","2026-07-08",NA,"Dubois","https://www.wsba-wy.org/vacancies","Fremont County School District 2","fallback
fremont county school district 2
https://www.wsba-wy.org/vacancies
route/activities bus driver
dubois
2026-07-08","2026-08-21"
"Crossing Guard (Part-time)","2026-04-08",NA,"Thermopolis","https://www.wsba-wy.org/vacancies","Hot Springs County School District 1","fallback
hot springs county school district 1
https://www.wsba-wy.org/vacancies
crossing guard (part-time)
thermopolis
2026-04-08","2026-08-21"
"Transportation Assistant (Part-time)","2026-04-08",NA,"Thermopolis","https://www.wsba-wy.org/vacancies","Hot Springs County School District 1","fallback
hot springs county school district 1
https://www.wsba-wy.org/vacancies
transportation assistant (part-time)
thermopolis
2026-04-08","2026-08-21"
"Bus Driver (Part-time)","2026-04-08",NA,"Thermopolis","https://www.wsba-wy.org/vacancies","Hot Springs County School District 1","fallback
hot springs county school district 1
https://www.wsba-wy.org/vacancies
bus driver (part-time)
thermopolis
2026-04-08","2026-08-21"
"Speech Language Pathologist, Part B","2026-07-21",NA,"Cheyenne","https://www.wsba-wy.org/vacancies","STRIDE Learning Center","fallback
stride learning center
https://www.wsba-wy.org/vacancies
speech language pathologist, part b
cheyenne
2026-07-21","2026-08-21"
"School Psychologist, Part B","2026-07-06",NA,"Cheyenne","https://www.wsba-wy.org/vacancies","STRIDE Learning Center","fallback
stride learning center
https://www.wsba-wy.org/vacancies
school psychologist, part b
cheyenne
2026-07-06","2026-08-21"
"Occupational Therapist Part B","2026-04-07",NA,"Cheyenne","https://www.wsba-wy.org/vacancies","STRIDE Learning Center","fallback
stride learning center
https://www.wsba-wy.org/vacancies
occupational therapist part b
cheyenne
2026-04-07","2026-08-21"
"Occupational Therapist Part C","2026-04-07",NA,"Cheyenne","https://www.wsba-wy.org/vacancies","STRIDE Learning Center","fallback
stride learning center
https://www.wsba-wy.org/vacancies
occupational therapist part c
cheyenne
2026-04-07","2026-08-21"
"Speech-Language Pathologist","2026-03-12",NA,"Rock Springs","https://www.wsba-wy.org/vacancies","Sweetwater County Child Developmental Center","fallback
sweetwater county child developmental center
https://www.wsba-wy.org/vacancies
speech-language pathologist
rock springs
2026-03-12","2026-08-21"
"Preschool Teacher","2026-03-12",NA,"Rock Springs","https://www.wsba-wy.org/vacancies","Sweetwater County Child Developmental Center","fallback
sweetwater county child developmental center
https://www.wsba-wy.org/vacancies
preschool teacher
rock springs
2026-03-12","2026-08-21"
"Instructional Facilitator","2026-08-05",NA,"Rozet","https://www.wsba-wy.org/vacancies","Campbell County School District 1","fallback
campbell county school district 1
https://www.wsba-wy.org/vacancies
instructional facilitator
rozet
2026-08-05","2026-08-21"
"Fourth Grade Elementary Teacher","2026-05-15",NA,"Cody","https://www.wsba-wy.org/vacancies","Park County School District 6","fallback
park county school district 6
https://www.wsba-wy.org/vacancies
fourth grade elementary teacher
cody
2026-05-15","2026-08-21"
"Elementary Title I Teacher","2026-05-15",NA,"Cody","https://www.wsba-wy.org/vacancies","Park County School District 6","fallback
park county school district 6
https://www.wsba-wy.org/vacancies
elementary title i teacher
cody
2026-05-15","2026-08-21"
"Secondary CTE Auto Teacher","2026-08-07",NA,"Cheyenne","https://www.wsba-wy.org/vacancies","Laramie County School District 1","fallback
laramie county school district 1
https://www.wsba-wy.org/vacancies
secondary cte auto teacher
cheyenne
2026-08-07","2026-08-21"
"High School English Teacher","2026-08-03",NA,"Sheridan","https://www.wsba-wy.org/vacancies","Sheridan County School District 2","fallback
sheridan county school district 2
https://www.wsba-wy.org/vacancies
high school english teacher
sheridan
2026-08-03","2026-08-21"
"Elementary Music Teacher","2026-04-15",NA,"Rawlins","https://www.wsba-wy.org/vacancies","Carbon County School District 1","fallback
carbon county school district 1
https://www.wsba-wy.org/vacancies
elementary music teacher
rawlins
2026-04-15","2026-08-21"
"K-3 Music Teachers","2026-04-23",NA,"Rock Springs","https://www.wsba-wy.org/vacancies","Sweetwater County School District 1","fallback
sweetwater county school district 1
https://www.wsba-wy.org/vacancies
k-3 music teachers
rock springs
2026-04-23","2026-08-21"
"4-6 Music Teachers","2026-04-23",NA,"Rock Springs","https://www.wsba-wy.org/vacancies","Sweetwater County School District 1","fallback
sweetwater county school district 1
https://www.wsba-wy.org/vacancies
4-6 music teachers
rock springs
2026-04-23","2026-08-21"
"Teacher of the Visually Impaired","2026-03-05",NA,"Gillette","https://www.wsba-wy.org/vacancies","Campbell County School District 1","fallback
campbell county school district 1
https://www.wsba-wy.org/vacancies
teacher of the visually impaired
gillette
2026-03-05","2026-08-21"
